grade_key,club_key,squad_number,playhq_id,display_name,ladder_position,position_uncertain,played,won,drawn,lost,byes,goals_for,goals_against,goal_difference,points,percentage,shots_attempted,shots_scored,source,placement_basis,notes,scraped_at
amnd-winter-2003-h-grade,panthers,,archive:amnd-winter-2003:h-grade:panthers:none,Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-h-grade,kilburn-knights,,archive:amnd-winter-2003:h-grade:kilburn-knights:none,Kilburn Knights,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-h-grade,woods-panthers,,archive:amnd-winter-2003:h-grade:woods-panthers:none,Woodspanthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,harlequin,,archive:amnd-winter-2003:inter-1:harlequin:none,Harlequin,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,matrics,,archive:amnd-winter-2003:inter-1:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,woods-panthers,,archive:amnd-winter-2003:inter-1:woods-panthers:none,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,tango-netball-club-inc,,archive:amnd-winter-2003:inter-1:tango-netball-club-inc:none,Tango,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,garville,,archive:amnd-winter-2003:inter-1:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,contax,1,archive:amnd-winter-2003:inter-1:contax:1,Contax,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,contax,2,archive:amnd-winter-2003:inter-1:contax:2,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,norwood-netball-club,,archive:amnd-winter-2003:inter-1:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,cheerio-netball-club,,archive:amnd-winter-2003:inter-1:cheerio-netball-club:none,Cheerio,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-1,oakdale-netball-club-sa,,archive:amnd-winter-2003:inter-1:oakdale-netball-club-sa:none,Oakdale,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,woods-panthers,,archive:amnd-winter-2003:inter-2:woods-panthers:none,Woods Panthers,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,matrics,,archive:amnd-winter-2003:inter-2:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,adelaide-cougars,1,archive:amnd-winter-2003:inter-2:adelaide-cougars:1,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,garville,,archive:amnd-winter-2003:inter-2:garville:none,Garville,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,contax,,archive:amnd-winter-2003:inter-2:contax:none,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,adelaide-cougars,2,archive:amnd-winter-2003:inter-2:adelaide-cougars:2,Adelaide Cougars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,harlequin,,archive:amnd-winter-2003:inter-2:harlequin:none,Harlequin,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-2,tango-netball-club-inc,,archive:amnd-winter-2003:inter-2:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,contax,,archive:amnd-winter-2003:inter-3:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,norwood-netball-club,,archive:amnd-winter-2003:inter-3:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,adelaide-cougars,,archive:amnd-winter-2003:inter-3:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,harlequin,,archive:amnd-winter-2003:inter-3:harlequin:none,Harlequin,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,matrics,,archive:amnd-winter-2003:inter-3:matrics:none,Matrics,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,garville,,archive:amnd-winter-2003:inter-3:garville:none,Garville,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,cheerio-netball-club,,archive:amnd-winter-2003:inter-3:cheerio-netball-club:none,Cheerio,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-3,oakdale-netball-club-sa,,archive:amnd-winter-2003:inter-3:oakdale-netball-club-sa:none,Oakdale,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,cheerio-netball-club,,archive:amnd-winter-2003:inter-4:cheerio-netball-club:none,Cheerio,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,matrics,,archive:amnd-winter-2003:inter-4:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,woods-panthers,,archive:amnd-winter-2003:inter-4:woods-panthers:none,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,norwood-netball-club,,archive:amnd-winter-2003:inter-4:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,contax,,archive:amnd-winter-2003:inter-4:contax:none,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,adelaide-cougars,,archive:amnd-winter-2003:inter-4:adelaide-cougars:none,Adelaide Cougars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,oakdale-netball-club-sa,,archive:amnd-winter-2003:inter-4:oakdale-netball-club-sa:none,Oakdale,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-4,garville,,archive:amnd-winter-2003:inter-4:garville:none,Garville,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,woods-panthers,,archive:amnd-winter-2003:inter-5:woods-panthers:none,Woods Panthers,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,norwood-netball-club,,archive:amnd-winter-2003:inter-5:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,glandore,,archive:amnd-winter-2003:inter-5:glandore:none,Glandore,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,matrics,,archive:amnd-winter-2003:inter-5:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,michelangelo,,archive:amnd-winter-2003:inter-5:michelangelo:none,Michelangelo,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-inter-5,cheerio-netball-club,,archive:amnd-winter-2003:inter-5:cheerio-netball-club:none,Cheerio,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,garville,,archive:amnd-winter-2003:junior-1:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,harlequin,1,archive:amnd-winter-2003:junior-1:harlequin:1,Harlequin,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,cheerio-netball-club,,archive:amnd-winter-2003:junior-1:cheerio-netball-club:none,Cheerio,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,tango-netball-club-inc,,archive:amnd-winter-2003:junior-1:tango-netball-club-inc:none,Tango,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,harlequin,2,archive:amnd-winter-2003:junior-1:harlequin:2,Harlequin,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,woods-panthers,,archive:amnd-winter-2003:junior-1:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,contax,,archive:amnd-winter-2003:junior-1:contax:none,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,matrics,,archive:amnd-winter-2003:junior-1:matrics:none,Matrics,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,adelaide-cougars,,archive:amnd-winter-2003:junior-1:adelaide-cougars:none,Adelaide Cougars,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-1,norwood-netball-club,,archive:amnd-winter-2003:junior-1:norwood-netball-club:none,Newton Jaguars,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,contax,1,archive:amnd-winter-2003:junior-2:contax:1,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,matrics,,archive:amnd-winter-2003:junior-2:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,garville,,archive:amnd-winter-2003:junior-2:garville:none,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,harlequin,,archive:amnd-winter-2003:junior-2:harlequin:none,Harlequin,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,oakdale-netball-club-sa,,archive:amnd-winter-2003:junior-2:oakdale-netball-club-sa:none,Oakdale,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,woods-panthers,,archive:amnd-winter-2003:junior-2:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,cheerio-netball-club,,archive:amnd-winter-2003:junior-2:cheerio-netball-club:none,Cheerio,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,contax,2,archive:amnd-winter-2003:junior-2:contax:2,Contax,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,tango-netball-club-inc,,archive:amnd-winter-2003:junior-2:tango-netball-club-inc:none,Tango,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-2,norwood-netball-club,,archive:amnd-winter-2003:junior-2:norwood-netball-club:none,Newton Jaguars,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,contax,,archive:amnd-winter-2003:junior-3:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,garville,1,archive:amnd-winter-2003:junior-3:garville:1,Garville,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,garville,2,archive:amnd-winter-2003:junior-3:garville:2,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,oakdale-netball-club-sa,,archive:amnd-winter-2003:junior-3:oakdale-netball-club-sa:none,Oakdale,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,northeast-zodiac,,archive:amnd-winter-2003:junior-3:northeast-zodiac:none,Northeast Zodiacs,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,metro-magic,,archive:amnd-winter-2003:junior-3:metro-magic:none,Meto Magic,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,matrics,,archive:amnd-winter-2003:junior-3:matrics:none,Matrics,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,adelaide-cougars,2,archive:amnd-winter-2003:junior-3:adelaide-cougars:2,Adelaide Cougars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,adelaide-cougars,1,archive:amnd-winter-2003:junior-3:adelaide-cougars:1,Adelaide Cougars,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-3,woods-panthers,,archive:amnd-winter-2003:junior-3:woods-panthers:none,Woods Panthers,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,cheerio-netball-club,,archive:amnd-winter-2003:junior-4:cheerio-netball-club:none,Cheerio,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,garville,,archive:amnd-winter-2003:junior-4:garville:none,Garville,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,harlequin,,archive:amnd-winter-2003:junior-4:harlequin:none,Harlequin,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,contax,,archive:amnd-winter-2003:junior-4:contax:none,Contax,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,woods-panthers,,archive:amnd-winter-2003:junior-4:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,michelangelo,,archive:amnd-winter-2003:junior-4:michelangelo:none,Michelangelo,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,tango-netball-club-inc,,archive:amnd-winter-2003:junior-4:tango-netball-club-inc:none,Tango,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,norwood-netball-club,,archive:amnd-winter-2003:junior-4:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,matrics,,archive:amnd-winter-2003:junior-4:matrics:none,Matrics,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-4,semaphore,,archive:amnd-winter-2003:junior-4:semaphore:none,Semaphore,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,clovelly-park,,archive:amnd-winter-2003:junior-5:clovelly-park:none,Clovelly Park,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,norwood-netball-club,,archive:amnd-winter-2003:junior-5:norwood-netball-club:none,Newton Jaguars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,contax,1,archive:amnd-winter-2003:junior-5:contax:1,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,matrics,,archive:amnd-winter-2003:junior-5:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,adelaide-cougars,,archive:amnd-winter-2003:junior-5:adelaide-cougars:none,Adelaide Cougars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,woods-panthers,,archive:amnd-winter-2003:junior-5:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,contax,2,archive:amnd-winter-2003:junior-5:contax:2,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,glandore,,archive:amnd-winter-2003:junior-5:glandore:none,Glandore,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,garville,,archive:amnd-winter-2003:junior-5:garville:none,Garville,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-5,cheerio-netball-club,,archive:amnd-winter-2003:junior-5:cheerio-netball-club:none,Cheerio,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,adelaide-cougars,,archive:amnd-winter-2003:junior-6:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,cheerio-netball-club,,archive:amnd-winter-2003:junior-6:cheerio-netball-club:none,Cheerio,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,woods-panthers,,archive:amnd-winter-2003:junior-6:woods-panthers:none,Woods Panthers,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,matrics,,archive:amnd-winter-2003:junior-6:matrics:none,Matrics,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,garville,,archive:amnd-winter-2003:junior-6:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,metro-magic,,archive:amnd-winter-2003:junior-6:metro-magic:none,Metro Magic,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
amnd-winter-2003-junior-6,oakdale-netball-club-sa,,archive:amnd-winter-2003:junior-6:oakdale-netball-club-sa:none,Oakdale,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,Archive PDF title: Final Placings,
